Id,Label,Weight,color,Type
4511,James Burton,0.000161346192624324,E,Directed
4512,Noah and the Whale,0.000161479857486905,E,Directed
4513,Quantic,0.00016173883622961136,E,Directed
4514,Royal Crown Revue,0.0001621090183460421,E,Directed
4515,Rick Astley,0.00016230640132788737,E,Directed
4516,Philip Wesley,0.00016255677363534126,E,Directed
4517,Angel,0.00016265827652756554,E,Directed
4518,Santana,0.0001629867266377319,E,Directed
4519,Donovan,0.00016299712910039502,E,Directed
4520,Black Moth Super Rainbow,0.0001636759043221396,E,Directed
4521,Rend Collective,0.00016376900810403155,E,Directed
4522,Urge Overkill,0.00016381683060060837,E,Directed
4523,Michelle Williams,0.0001639274510285409,E,Directed
4524,RubÃ©n Blades,0.0001640116422677409,E,Directed
4525,Butthole Surfers,0.00016422463053284873,E,Directed
4526,Edwin McCain,0.00016438012970419714,E,Directed
4527,Nick Hakim,0.0001646172495530252,E,Directed
4528,Blaque,0.0001647926039614743,E,Directed
4529,Manu Chao,0.00016481666169199612,E,Directed
4530,Scandal,0.00016507664468717512,E,Directed
4531,Stephen Sondheim,0.00016559223378055817,E,Directed
4532,The Rapture,0.00016584657308682313,E,Directed
4533,Rodriguez,0.00016593355874630034,E,Directed
4534,Ghost,0.0001665814556281806,E,Directed
4535,Caribou,0.00016687196896750223,E,Directed
4536,Javier SolÃ­s,0.0001676148550605488,E,Directed
4537,Michael Chapman,0.0001681009107790055,E,Directed
4538,Kelis,0.0001684380745010586,E,Directed
4539,The Brand New Heavies,0.00016877566141728652,E,Directed
4540,Earl Klugh,0.000168915995631112,E,Directed
4541,Brian Wilson,0.00016895609189694215,E,Directed
4542,Collective Soul,0.00016919571908993188,E,Directed
4543,The Rivieras,0.00016991326027377258,E,Directed
4544,Miroslav Vitous,0.00016996144789379518,E,Directed
4545,Don Cherry,0.0001703963112737438,E,Directed
4546,Wes Montgomery,0.00017125934448178717,E,Directed
4547,The Seeds,0.00017225347537538384,E,Directed
4548,ABC,0.00017229947853454353,E,Directed
4549,Guns N' Roses,0.00017230920285756727,E,Directed
4550,Anthony Lewis,0.00017273886827319214,E,Directed
4551,Doves,0.0001728594835367886,E,Directed
4552,Ray Conniff,0.0001729024305937136,E,Directed
4553,The Turtles,0.0001731322887523782,E,Directed
4554,Ella Mae Morse,0.00017313829405084428,E,Directed
4555,Cake,0.00017344523450990915,E,Directed
4556,Garth Brooks,0.0001735872996240444,E,Directed
4557,fIREHOSE,0.00017390065334720064,E,Directed
4558,Steps Ahead,0.0001743509970346324,E,Directed
4559,Swell Maps,0.00017518583542731436,E,Directed
4560,Kingdom Come,0.0001761705818622942,E,Directed
4561,Black Box,0.00017622313548332604,E,Directed
4562,Ella Mai,0.00017629150545773906,E,Directed
4563,Azymuth,0.0001776504707035458,E,Directed
4564,Hank Crawford,0.00017898757814383603,E,Directed
4565,Easy Star All-Stars,0.00017917788153830265,E,Directed
4566,Rob Zombie,0.0001794320484388167,E,Directed
4567,The Go-Betweens,0.00017947686696762494,E,Directed
4568,Deva Premal,0.00017973922387963423,E,Directed
4569,Molly Hatchet,0.00018005081130291473,E,Directed
4570,Nate Dogg,0.00018152980477055607,E,Directed
4571,The Von Bondies,0.00018200168965602697,E,Directed
4572,Shelly Manne,0.0001820122872759758,E,Directed
4573,Maddy Prior,0.0001825200077734399,E,Directed
4574,Changing Faces,0.0001825511397575317,E,Directed
4575,The Skyliners,0.00018306388088539896,E,Directed
4576,Three Days Grace,0.00018323139770403126,E,Directed
4577,DJ Nelson,0.0001838550916205433,E,Directed
4578,Michael McDonald,0.00018431101953489312,E,Directed
4579,The Dave Clark Five,0.00018460653271304352,E,Directed
4580,Marques Houston,0.0001848132893687719,E,Directed
4581,Jonah Jones,0.00018500203647040566,E,Directed
4582,Destroyer,0.00018504977422003285,E,Directed
4583,Nico,0.0001851804584188103,E,Directed
4584,Jesse Belvin,0.0001852863395775406,E,Directed
4585,Smash Mouth,0.00018653670323928945,E,Directed
4586,Extreme,0.00018657758868811112,E,Directed
4587,Big Joe Williams,0.00018713725528009145,E,Directed
4588,Donell Jones,0.00018737929635020154,E,Directed
4589,Luther Ingram,0.0001874013043454994,E,Directed
4590,Sister Carol,0.0001875733015030043,E,Directed
4591,The Tymes,0.0001876306929017591,E,Directed
4592,Tim McGraw,0.00018774617992343114,E,Directed
4593,Bob Dylan,0.00018774797307096153,E,Directed
4594,Brick,0.0001877929730766922,E,Directed
4595,Stephen Stills,0.00018820664084015357,E,Directed
4596,The Easy Riders,0.00018837947381620678,E,Directed
4597,Better Than Ezra,0.00018857758620689655,E,Directed
4598,Tanya Tucker,0.00018857758620689655,E,Directed
4599,Hinder,0.00018857758620689655,E,Directed
4600,Shocking Blue,0.00018857758620689655,E,Directed
4601,Bobby Vinton,0.0001885844069289436,E,Directed
4602,Boston,0.00018863575832943664,E,Directed
4603,The Action,0.00018890007918458696,E,Directed
4604,Joe Mooney,0.00018890465277883133,E,Directed
4605,Mayday Parade,0.0001891388290229885,E,Directed
4606,Buffalo Springfield,0.00018915383278908803,E,Directed
4607,ATB,0.00018961632157168254,E,Directed
4608,Anita Baker,0.00018977490421455938,E,Directed
4609,Sepultura,0.00018977490421455938,E,Directed
4610,New Model Army,0.00019007636944076153,E,Directed
4611,Electric Six,0.00019011277430333416,E,Directed
4612,Shawn Mullins,0.0001904111700912759,E,Directed
4613,M People,0.00019048165442741593,E,Directed
4614,Roy Orbison,0.00019050184729064038,E,Directed
4615,Graham Parker & the Rumour,0.00019050184729064038,E,Directed
4616,Oumou Sangare,0.00019050184729064038,E,Directed
4617,Gram Parsons,0.0001905882277019664,E,Directed
4618,Lianne La Havas,0.00019064046563372201,E,Directed
4619,Metal Church,0.00019134062776304155,E,Directed
4620,Level 42,0.00019137359938247356,E,Directed
4621,Johnny Rivers,0.00019142869971264367,E,Directed
4622,BabasÃ³nicos,0.00019168184027929598,E,Directed
4623,Phil Manzanera,0.00019170822844497744,E,Directed
4624,Gregory Hines,0.0001918270393193958,E,Directed
4625,7 Seconds,0.00019211248054358236,E,Directed
4626,Shed Seven,0.00019214275978460623,E,Directed
4627,Gyptian,0.00019271753297663287,E,Directed
4628,Foxy Brown,0.0001928377143184132,E,Directed
4629,Swingin' Utters,0.00019347570532915362,E,Directed
4630,Gilberto Gil,0.00019347570532915362,E,Directed
4631,Lucy Pearl,0.00019354524679975171,E,Directed
4632,John McLaughlin,0.00019354524679975171,E,Directed
4633,Miles Davis,0.00019370351712521584,E,Directed
4634,Lowell Fulson,0.00019381566047755659,E,Directed
4635,Chico Buarque,0.00019384669982945525,E,Directed
4636,Shelley Fabares,0.0001944818606321839,E,Directed
4637,Buddy Holly,0.00019481779844426642,E,Directed
4638,Dua Lipa,0.0001948306402098177,E,Directed
4639,Tricky,0.00019486350574712645,E,Directed
4640,The Bats,0.00019486350574712645,E,Directed
4641,Visage,0.00019486350574712645,E,Directed
4642,Velvet Revolver,0.00019486350574712645,E,Directed
4643,Drive-By Truckers,0.00019486350574712645,E,Directed
4644,The Band Perry,0.0001950016921163921,E,Directed
4645,Generation X,0.00019535201749465583,E,Directed
4646,The Explosion,0.00019538793767853727,E,Directed
4647,Charlie Haden,0.0001955123024425287,E,Directed
4648,Breakwater,0.0001955123024425287,E,Directed
4649,Jonas Brothers,0.00019564739634126782,E,Directed
4650,Classics IV,0.00019590311123229024,E,Directed
4651,The Dave Brubeck Quartet,0.00019620412008349334,E,Directed
4652,Special Duties,0.00019624234643371717,E,Directed
4653,Slave,0.00019655970625798212,E,Directed
4654,Bob Sinclar,0.00019657145052564203,E,Directed
4655,Matt Nathanson,0.00019679857199850467,E,Directed
4656,"Pete ""El Conde"" RodrÃ­guez",0.0001968575318369929,E,Directed
4657,JÃ³nsi,0.0001969085489836671,E,Directed
4658,Kavita Krishnamurthy,0.00019717906811042238,E,Directed
4659,Black Ivory,0.0001972805914750958,E,Directed
4660,Marshall Crenshaw,0.0001972805914750958,E,Directed
4661,Betty Harris,0.0001972805914750958,E,Directed
4662,Brandi Carlile,0.0001975020951323661,E,Directed
4663,Violent Femmes,0.00019750382802568832,E,Directed
4664,Julie London,0.00019750382802568835,E,Directed
4665,JoJo,0.00019758879438512802,E,Directed
4666,The Bloody Beetroots,0.00019773858456057525,E,Directed
4667,The Firm,0.0001977985384168035,E,Directed
4668,Jon Anderson,0.00019780953821334945,E,Directed
4669,PÃ©rez Prado,0.00019785513684823655,E,Directed
4670,Chic,0.00019815583550115932,E,Directed
4671,Cashmere Cat,0.00019834125185182264,E,Directed
4672,Lynn Anderson,0.00019834351977731347,E,Directed
4673,AndrÃ© Previn,0.00019836191930076627,E,Directed
4674,Maria McKee,0.00019836191930076627,E,Directed
4675,Frank Morgan,0.000198397932354475,E,Directed
4676,Sleater-Kinney,0.00019867995689655171,E,Directed
4677,The Killers,0.00019867995689655171,E,Directed
4678,Eric Church,0.00019867995689655171,E,Directed
4679,Paul Simon,0.00019867995689655171,E,Directed
4680,Billy Joe Shaver,0.00019867995689655171,E,Directed
4681,Paulina Rubio,0.00019867995689655171,E,Directed
4682,Gary Wilson,0.00019867995689655171,E,Directed
4683,Alison Krauss & Union Station,0.00019867995689655171,E,Directed
4684,The Marcus King Band,0.00019867995689655171,E,Directed
4685,Meat Puppets,0.00019867995689655171,E,Directed
4686,Editors,0.00019867995689655171,E,Directed
4687,Shannon,0.00019867995689655171,E,Directed
4688,Adema,0.00019867995689655171,E,Directed
4689,Siedah Garrett,0.00019867995689655171,E,Directed
4690,Grayson Hugh,0.00019872965897864796,E,Directed
4691,MaxÃ¯mo Park,0.0001987721628152006,E,Directed
4692,Bad Manners,0.00019886258249003142,E,Directed
4693,Jodeci,0.00019902267103170585,E,Directed
4694,Compay Segundo,0.00019921423971689975,E,Directed
4695,The Five Satins,0.00019933667491657281,E,Directed
4696,The Judds,0.00019938664614437744,E,Directed
4697,Little Walter,0.0001994432471264368,E,Directed
4698,Blackfoot,0.0001994432471264368,E,Directed
4699,Far East Movement,0.00019946526437510537,E,Directed
4700,Mary Margaret O'Hara,0.00019949473406842701,E,Directed
4701,Quincy Jones,0.00019966036477891494,E,Directed
4702,Ideal,0.0001996649347256714,E,Directed
4703,Angela Bofill,0.00019999212417224523,E,Directed
4704,Mazzy Star,0.00020001985654456762,E,Directed
4705,The Witnesses,0.00020025815604583503,E,Directed
4706,Gilbert O'Sullivan,0.00020044268604235485,E,Directed
4707,Bloc Party,0.00020080020753512133,E,Directed
4708,The Charioteers,0.00020126684704522738,E,Directed
4709,Steven Tyler,0.00020140599343185548,E,Directed
4710,August Burns Red,0.00020140599343185548,E,Directed
4711,Don Blackman,0.00020140599343185548,E,Directed
4712,Transvision Vamp,0.00020140599343185548,E,Directed
4713,Lulu,0.00020140599343185548,E,Directed
4714,Gregory Abbott,0.00020140599343185548,E,Directed
4715,Phil Woods,0.00020140599343185548,E,Directed
4716,Pixinguinha,0.00020140599343185548,E,Directed
4717,Karen Dalton,0.00020140599343185548,E,Directed
4718,Slim Gaillard,0.0002014059934318555,E,Directed
4719,The Highwaymen,0.00020156510682558585,E,Directed
4720,Travis Greene,0.0002020330810629141,E,Directed
4721,Loverboy,0.00020209255078148755,E,Directed
4722,The Menzingers,0.00020226083628154207,E,Directed
4723,Dobie Gray,0.00020226935997697112,E,Directed
4724,Bryson Tiller,0.0002024325667998859,E,Directed
4725,Iron Maiden,0.0002024641685838787,E,Directed
4726,Bob Luman,0.0002024641685838787,E,Directed
4727,Bob Schneider,0.0002028291066982941,E,Directed
4728,Ric Ocasek,0.00020287656301019172,E,Directed
4729,Eros Ramazzotti,0.0002029248871670852,E,Directed
4730,Philip Glass,0.00020305533732988083,E,Directed
4731,Lorraine Ellison,0.00020343884688155833,E,Directed
4732,Midnight Star,0.00020346108385000178,E,Directed
4733,Bobby Short,0.00020367581365597469,E,Directed
4734,Kenny Wayne Shepherd,0.00020388426564339285,E,Directed
4735,4Him,0.00020399125673166213,E,Directed
4736,Joe South,0.00020399863909375995,E,Directed
4737,Bruce Hornsby,0.0002041174032293428,E,Directed
4738,Machine Head,0.00020441307030807406,E,Directed
4739,ThalÃ­a,0.00020456239781425488,E,Directed
4740,Grace Jones,0.00020496226485382403,E,Directed
4741,Panda Bear,0.00020504070881226054,E,Directed
4742,Debby Boone,0.00020504070881226054,E,Directed
4743,Steve Wariner,0.00020504070881226054,E,Directed
4744,Johnny Horton,0.00020504070881226054,E,Directed
4745,Ashanti,0.00020504070881226054,E,Directed
4746,Johnny Griffin,0.00020504070881226054,E,Directed
4747,Jim Brickman,0.00020504070881226054,E,Directed
4748,Niagara,0.00020504070881226054,E,Directed
4749,That Poppy,0.00020504070881226054,E,Directed
4750,Atlas Genius,0.00020504070881226054,E,Directed
4751,Womack & Womack,0.00020504070881226054,E,Directed
4752,Junior Reid,0.00020554556552177243,E,Directed
4753,Rufus Thomas,0.00020556411913422848,E,Directed
4754,Eddy Raven,0.0002063314875367372,E,Directed
4755,Section 25,0.00020639236859434866,E,Directed
4756,Pablo MilanÃ©s,0.00020648681281300367,E,Directed
4757,Richard & Linda Thompson,0.00020678991558908044,E,Directed
4758,Junior Byles,0.00020717159268972594,E,Directed
4759,Beth Orton,0.00020719132266859336,E,Directed
4760,Sarah Vaughan,0.000207377382768824,E,Directed
4761,Duane Allman,0.00020758500957854405,E,Directed
4762,Bracket,0.00020789362383815806,E,Directed
4763,Republica,0.0002078936238381581,E,Directed
4764,Kathryn Williams,0.00020802880857858876,E,Directed
4765,Super Cat,0.00020803953791487026,E,Directed
4766,Pretty Ricky,0.00020804369664159347,E,Directed
4767,Martin Rev,0.00020815515311673266,E,Directed
4768,Fastball,0.00020823337258631572,E,Directed
4769,Black Uhuru,0.00020841585405221633,E,Directed
4770,Burning Spear,0.0002087502516699509,E,Directed
4771,Sunnyland Slim,0.00020915656068027247,E,Directed
4772,Nightwish,0.0002096149224623165,E,Directed
4773,Marc Dorsey,0.00020962286474754635,E,Directed
4774,Lila McCann,0.00020974329712770772,E,Directed
4775,The Box Tops,0.0002097897143699867,E,Directed
4776,The Tragically Hip,0.00020988539373846256,E,Directed
4777,Laura Pausini,0.00021003389906609193,E,Directed
4778,The Teardrop Explodes,0.00021005226427104248,E,Directed
4779,Faith No More,0.00021009636983697184,E,Directed
4780,The New Pornographers,0.0002101293103448276,E,Directed
4781,Demi Lovato,0.0002101293103448276,E,Directed
4782,The Kingsmen,0.0002101293103448276,E,Directed
4783,Penguin Cafe Orchestra,0.0002101293103448276,E,Directed
4784,The Foundations,0.0002101293103448276,E,Directed
4785,Twila Paris,0.0002101293103448276,E,Directed
4786,Thievery Corporation,0.0002101293103448276,E,Directed
4787,The Marshall Tucker Band,0.0002101293103448276,E,Directed
4788,The Records,0.0002101293103448276,E,Directed
4789,Subhumans,0.0002101293103448276,E,Directed
4790,Kenny Lattimore,0.0002106285776818444,E,Directed
4791,Yael NaÃ¯m,0.00021117793571839575,E,Directed
4792,The Muffs,0.00021124824420136777,E,Directed
4793,B.B. King,0.00021143334451608116,E,Directed
4794,The Royal Guardsmen,0.00021143334451608118,E,Directed
4795,Bauhaus,0.00021165399540488356,E,Directed
4796,Lyle Lovett,0.00021195569503182452,E,Directed
4797,Timeflies,0.00021206433306692577,E,Directed
4798,Gene Ammons,0.0002120643330669258,E,Directed
4799,EDEN,0.00021213574778415102,E,Directed
4800,Serge Chaloff,0.00021218246303461097,E,Directed
4801,Corrosion of Conformity,0.000212367611240961,E,Directed
4802,Saves the Day,0.00021267086865498942,E,Directed
4803,Warren Haynes,0.00021285722766063134,E,Directed
4804,Raul Malo,0.00021322922865675805,E,Directed
4805,Paul Mauriat,0.00021337329382183908,E,Directed
4806,Howard Huntsberry,0.00021337329382183908,E,Directed
4807,CNCO,0.00021340805888026313,E,Directed
4808,Squeeze,0.00021369264900326712,E,Directed
4809,Sherbet,0.00021383807269369183,E,Directed
4810,The Spencer Davis Group,0.00021394576149425288,E,Directed
4811,Jeffrey Lewis,0.00021407729387295886,E,Directed
4812,Yaz,0.0002141425210955344,E,Directed
4813,Bombay Bicycle Club,0.00021430511220592337,E,Directed
4814,Popcaan,0.00021445919772407774,E,Directed
4815,Jaci Velasquez,0.00021451287555947324,E,Directed
4816,Brainstorm,0.0002145128755594733,E,Directed
4817,54-40,0.00021451287555947332,E,Directed
4818,Atomic Kitten,0.00021477792019389952,E,Directed
4819,Sheppard,0.00021482933609805372,E,Directed
4820,Aloe Blacc,0.00021487855459537017,E,Directed
4821,Aunt Molly Jackson,0.00021510991528661075,E,Directed
4822,Preservation Hall Jazz Band,0.0002151360037363059,E,Directed
4823,As I Lay Dying,0.00021602573619166794,E,Directed
4824,Michael Nesmith,0.00021608277822363062,E,Directed
4825,Gene Clark,0.00021611855475847812,E,Directed
4826,Sunshine Anderson,0.00021613854673687363,E,Directed
4827,Dionne Farris,0.00021620106670379623,E,Directed
4828,Vickie Winans,0.00021643861447549615,E,Directed
4829,The Skatalites,0.0002165893203921576,E,Directed
4830,Neutral Milk Hotel,0.00021664132571571433,E,Directed
4831,Simian,0.0002169941836533149,E,Directed
4832,New Edition,0.00021763139328758005,E,Directed
4833,Adina Howard,0.00021776221264367814,E,Directed
4834,The Wonder Stuff,0.00021776221264367814,E,Directed
4835,LeVert,0.00021776221264367814,E,Directed
4836,Homer & Jethro,0.00021776221264367814,E,Directed
4837,CesÃ¡ria Ã‰vora,0.00021776221264367814,E,Directed
4838,Hayes Carll,0.00021776221264367814,E,Directed
4839,Crookers,0.00021776221264367814,E,Directed
4840,Iron and Wine,0.00021776221264367814,E,Directed
4841,Ane Brun,0.00021776221264367814,E,Directed
4842,Fairport Convention,0.00021776221264367814,E,Directed
4843,Erroll Garner,0.00021817417210852276,E,Directed
4844,Rainbow,0.00021836401228818514,E,Directed
4845,Tommy Roe,0.00021849799275311144,E,Directed
4846,Jobriath,0.00021865141411096835,E,Directed
4847,Luke Combs,0.00021869318453267042,E,Directed
4848,Billy Talent,0.00021876559377276254,E,Directed
4849,Darlene Love,0.00021887478159899297,E,Directed
4850,Warne Marsh,0.00021892277088794783,E,Directed
4851,Chuck Willis,0.00021942342299064514,E,Directed
